USID,Date,stockid,price,dayreturn,Volume,mHi,mLo,qHi,qLo,yrHi,yrLo
227121,2017-03-07,11052,2.41,-0.1074074074074074,233600,0.7237237237237237,4.084745762711865,0.7237237237237237,4.084745762711865,0.7237237237237237,4.084745762711865
227122,2017-02-10,11031,13.2,0.21100917431192645,2173800,1.0,1.2941176470588236,1.0,1.2941176470588236,0.9442060085836909,1.7886178861788617
227123,2017-02-16,11026,35.650002,0.08358662105856407,865900,1.0,1.1843854485049834,1.0,1.2486866286755387,1.0,1.7914573869346735
227124,2017-03-02,11020,9.78,-0.1368049426301854,6187100,0.8109452736318407,1.0,0.6858345021037868,1.0,0.6519999999999999,1.0010235414534288
227125,2017-03-07,11020,10.47,0.11382978723404258,9488200,0.8681592039800995,1.1138297872340426,0.8078703703703703,1.1138297872340426,0.6980000000000001,1.1138297872340426
227126,2017-02-17,10974,3.8,0.0826210826210827,682600,1.0,1.1242603550295858,0.9743589743589743,1.2101910828025477,0.8315098468271334,1.2101910828025477
227127,2017-02-16,10972,12.28,-0.17639168343393696,3853800,0.823608316566063,1.0,0.792258064516129,1.0,0.7762326169405815,1.390713476783692
227128,2017-03-06,10962,3.67,-0.16400911161731202,493900,0.769392033542977,1.0,0.5603053435114503,1.0,0.37372708757637474,1.0
227129,2017-03-07,10962,3.39,-0.07629427792915522,261300,0.7106918238993711,1.0,0.517557251908397,1.0,0.34521384928716903,1.0
227130,2017-03-08,10962,3.01,-0.11209439528023613,611800,0.6310272536687631,1.0,0.4595419847328244,1.0,0.3065173116089613,1.0
227131,2017-03-09,10962,3.25,0.07973421926910307,185100,0.6813417190775682,1.079734219269103,0.4961832061068702,1.079734219269103,0.33095723014256617,1.079734219269103
227132,2017-03-14,10962,2.83,-0.1700879765395894,699800,0.5932914046121593,1.0,0.4492063492063492,1.0,0.28818737270875766,1.0
227133,2017-03-15,10962,2.55,-0.09893992932862195,986200,0.5345911949685535,1.0,0.40476190476190477,1.0,0.2596741344195519,1.0
227134,2017-03-01,10954,115.209999,-0.24154046378698346,21753300,0.7342425343383459,1.0,0.7342425343383459,1.0,0.7018580762177792,1.0
227135,2017-02-21,10952,2.88,-0.08280254777070073,420700,0.7146401985111662,1.0,0.5034965034965035,1.0,0.3388235294117647,8.0
227136,2017-03-06,10952,2.2,-0.09090909090909083,255100,0.6470588235294118,1.0,0.38461538461538464,1.0,0.25882352941176473,5.5
227137,2017-03-09,10952,2.26,0.1078431372549018,214100,0.6686390532544378,1.1078431372549018,0.3951048951048951,1.1078431372549018,0.26588235294117646,5.6499999999999995
227138,2017-03-15,10952,2.13,0.07575757575757569,142500,0.6301775147928994,1.0757575757575757,0.3723776223776224,1.0757575757575757,0.2505882352941176,5.324999999999999
227139,2017-02-24,10951,1.92,0.0786516853932584,351800,1.0,1.6271186440677967,1.0,1.92,0.8807339449541284,2.0869565217391304
227140,2017-03-09,10951,1.59,-0.1166666666666667,408200,0.8071065989847717,1.0816326530612246,0.8071065989847717,1.59,0.7293577981651376,1.59
227141,2017-03-03,10950,4.37,-0.08193277310924363,764500,0.8260869565217391,1.0,0.549685534591195,1.4965753424657535,,
227142,2017-02-17,10945,10.84,-0.1251008878127523,6692000,0.8665067945643485,1.0,0.8665067945643485,1.0565302144249513,0.8665067945643485,1.171891891891892
227143,2017-03-09,10943,9.0,-0.08163265306122458,138700,0.8695652173913043,1.0,0.8695652173913043,1.0227272727272727,0.8695652173913043,1.5410958904109588
227144,2017-02-14,10942,26.690001000000002,0.09340438344940605,4007600,1.0,1.2115297225814923,1.0,1.4608648604269296,0.8273404418685955,1.5792900000000003
227145,2017-02-16,10939,5.01,-0.10854092526690395,2626500,0.8804920913884006,1.0481171548117154,0.8804920913884006,1.237037037037037,0.5693181818181817,1.291237113402062
227146,2017-03-02,10937,20.0,-0.23809523809523814,1321700,0.7619047619047619,1.0,0.7532956969226251,1.0,0.7532956969226251,1.2547051442910917
227147,2017-02-16,10933,37.150002,-0.08722356051047764,1327600,0.9105392870230218,1.0,0.9016990557840036,1.1609375625,0.9016990557840036,1.626532486865149
227148,2017-02-27,10932,6.15,-0.08345752608047685,28600,0.9165424739195231,1.1431226765799258,0.9165424739195231,1.6400000000000001,0.9165424739195231,5.80188679245283
227149,2017-03-03,10932,7.44,0.08771929824561409,115400,1.0,1.2894280762564994,1.0,1.9840000000000002,1.0,7.018867924528302
227150,2017-03-06,10932,8.47,0.13844086021505375,198500,1.0,1.467937608318891,1.0,2.258666666666667,1.0,7.990566037735849
227151,2017-02-15,10930,3.23,-0.11019283746556474,2940100,0.8898071625344353,1.0319488817891374,0.8898071625344353,1.137323943661972,0.6901709401709402,1.137323943661972
227152,2017-02-16,10930,2.91,-0.09907120743034048,6297000,0.8016528925619836,1.0,0.8016528925619836,1.0246478873239437,0.6217948717948719,1.0246478873239437
227153,2017-03-08,10929,12.96,-0.08796622097114704,13523800,0.8709677419354839,1.0,0.7830816183130888,1.0,0.7830816183130888,1.9171597633136097
227154,2017-02-17,10864,48.23,-0.12531735809425748,4026900,0.8746826419057425,1.0,0.8746826419057425,1.0094181877232773,0.7319775494305288,1.7145396983483718
227155,2017-02-28,10859,1.81,-0.08585858585858586,189900,0.5323529411764706,1.0,0.42992874109263657,1.0,0.23145780051150894,1.0
227156,2017-03-02,10859,1.57,-0.07647058823529407,260800,0.5587188612099644,1.0,0.37292161520190026,1.0,0.20076726342711,1.0
227157,2017-03-07,10859,1.41,-0.1019108280254778,159600,0.5899581589958158,1.0,0.334916864608076,1.0,0.18030690537084398,1.0
227158,2017-02-21,10856,2.1,-0.15999999999999992,500900,0.711864406779661,1.0,0.6,1.0,0.36906854130052724,1.0
227159,2017-02-24,10856,1.25,-0.3902439024390243,13338100,0.44642857142857145,1.0,0.35714285714285715,1.0,0.21968365553602812,1.0
227160,2017-02-28,10856,1.15,-0.08000000000000007,1431300,0.4107142857142857,1.0,0.32857142857142857,1.0,0.20210896309314583,1.0
227161,2017-03-07,10850,12.58,0.4627906976744187,50771400,1.0,1.4887573964497043,1.0,1.6908602150537633,1.0,2.0095846645367414
227162,2017-02-22,10845,39.07,-0.08048957022878,12543400,0.8946645703991102,1.0012813941568426,0.8159983121136526,1.0012813941568426,0.8159983121136526,1.6682322801024765
227163,2017-03-15,10831,9.55,0.18193069306930698,15478000,0.7770545158665583,1.181930693069307,0.7490196078431373,1.181930693069307,0.5241493152661535,1.181930693069307
227164,2017-02-28,10830,44.790001000000004,-0.12038486333012022,362200,0.8708924946529264,1.0,0.8143636545454546,1.0,0.8143636545454546,1.3866873803927984
227165,2017-03-03,10829,14.65,-0.1039755351681958,71900,0.8825301204819277,1.0,0.8825301204819277,1.1140684410646389,0.8825301204819277,2.6831501831501834
227166,2017-03-15,10829,16.299999,0.11262791808873707,126400,0.9819276506024095,1.112627918088737,0.9819276506024095,1.239543650190114,0.9819276506024095,2.6504063414634143
227167,2017-02-14,10828,2.04,0.15254237288135597,3980800,1.0,1.3246753246753247,0.9714285714285714,1.5338345864661653,0.9714285714285714,2.1030927835051547
227168,2017-03-08,10828,2.25,0.1658031088082903,2352400,1.0,1.4150943396226414,1.0,1.595744680851064,1.0,1.9230769230769231
227169,2017-03-10,10828,2.48,0.1272727272727272,1429300,1.0,1.5597484276729559,1.0,1.7588652482269505,1.0,2.1196581196581197
227170,2017-03-15,10828,2.21,-0.11599999999999999,4081000,0.8403041825095057,1.2701149425287357,0.8403041825095057,1.5673758865248228,0.8403041825095057,1.888888888888889
227171,2017-03-02,10826,14.0,0.2727272727272727,1258400,1.0,1.3145539906103285,1.0,1.7283950617283952,0.796812749003984,2.1374045801526718
227172,2017-02-17,10825,2.54,0.14932126696832593,73200,1.0,1.2095238095238094,1.0,1.6282051282051282,1.0,1.8405797101449277
227173,2017-03-09,10822,27.65,0.07797270955165692,77000,0.9518072616801122,1.077972709551657,0.8156341701690755,1.077972709551657,0.8156341701690755,1.3722084367245657
227174,2017-03-01,10818,11.76,0.07889908256880718,110000,1.0,1.128598848368522,0.8252631578947368,1.128598848368522,,
227175,2017-02-16,10804,49.18,-0.17882783734893692,12832900,0.8211721626510631,1.0,0.8211721626510631,1.0,0.7262256242435673,1.0846934274371416
227176,2017-03-13,10801,60.619999,0.282420118468373,88334800,1.0,1.4147024931016332,1.0,1.7756297825316283,1.0,1.8242551609990973
227177,2017-02-10,10800,7.08,-0.10152284263959388,489700,0.8827930174563592,1.0520059435364042,0.8827930174563592,1.2334494773519162,0.8827930174563592,2.0823529411764707
227178,2017-03-01,10775,5.33,0.09445585215605745,262400,0.8569131832797429,1.0944558521560575,0.7849779086892489,1.0944558521560575,0.7849779086892489,3.6506849315068495
227179,2017-03-09,10775,4.38,-0.08368200836820094,313800,0.7239669421487603,1.0,0.6450662739322532,1.0,0.6450662739322532,3.0
227180,2017-03-01,10764,2.0,-0.13043478260869557,663100,0.851063829787234,1.0,0.7547169811320755,1.0,0.5882352941176471,1.0
227181,2017-03-02,10764,1.8,-0.09999999999999998,78300,0.7659574468085106,1.0,0.679245283018868,1.0,0.5294117647058824,1.0
227182,2017-03-03,10764,1.5,-0.16666666666666674,1246600,0.6382978723404255,1.0,0.5660377358490566,1.0,0.4411764705882353,1.0
227183,2017-02-15,10760,16.9,0.08333333333333326,274700,1.0,1.1266666666666665,1.0,1.1901408450704225,0.9531866892272982,1.2678169542385596
227184,2017-02-10,10752,7.45,-0.0914634146341462,2302400,0.8514285714285714,1.1203007518796992,0.8514285714285714,1.3925233644859814,0.8259423503325943,2.2713414634146343
227185,2017-02-21,10740,17.98,0.17057291666666674,6046200,1.0,1.1759319816873774,0.9841269841269842,1.1844532279314888,0.9140823589222166,1.6242095754290877
